Customer_ID,Avg_Sentiment,Avg_Delivery_Min,Delayed_Orders,Cancelled_Orders,Churn_Probability,Sentiment_Score,Delivery_Score,Churn_Score,Recovery_Index
02696c06d1ea0a0f897d8fd54217835337d33c8dad76a3ef30b63a324e27d4a2,0.0,,0,0,0.31223732,50.0,,68.776268,59.388134
02b57794cda902728202cbf94ea09b7b1fad3a2cdb405792dde4274a2efe9c31,0.0,,0,0,0.9215757,50.0,,7.84243,28.921215
02b710296957ae6243953454ea20f38027fc1879169e3972451080306f04f94f,0.0,,0,0,0.3891316,50.0,,61.086839999999995,55.54342
0318826f12b937dfe764449fbbbfa73b0332978d0ce9ac5302ed55849534a057,0.0,,0,0,0.83909994,50.0,,16.090006000000002,33.045003
034832d4b7d011459fc4b35648bc82fe163e9c40d7ff4309502827a569951b1a,0.0,,0,0,0.6429198,50.0,,35.70802,42.85401
03878b0de0c1c89640fdbc7223fb6f0b06b3fd5cec355e1254e1288d93064d7b,0.0,,0,0,0.34057173,50.0,,65.94282700000001,57.971413500000004
03e0b163c314a2af76b37b4241e815ae3025bc7fe7aa7a1916350160ddbe9eb0,0.0,,0,0,0.7964096,50.0,,20.359039999999993,35.17952
03f41549f3aea9d0027e85253ed7d6c01279e7dbd8068c53dc01f803a54e36cf,0.0,,0,0,0.42729285,50.0,,57.270715,53.6353575
04062455a01d26b69c48fff955f020f9fbe18caa295e70bb719437ce93c377f8,0.0,,0,0,0.52010995,50.0,,47.989005,48.994502499999996
041087dfb96d6042cbf453bebd894b17fba6c290368887123b1845c90f11e492,0.0,,0,0,0.79269254,50.0,,20.730746,35.365373
043fe7e0f66fc50f5063282e6db52111d482ee7e78ed0ccfd05bcb4f73770cf4,0.0,,0,0,0.77681667,50.0,,22.318333000000003,36.1591665
045ee7ff707e339c00876df349e7a58a622653c84267138b008bdd551130aca1,0.0,,0,0,0.8190952,50.0,,18.09048,34.04524
046557f688c84da5410196fa640819d46f42f0a31ad6b8b59982988b226ade7a,0.0,,0,0,0.58038044,50.0,,41.961956,45.980978
04684afd1294184cf9616aacf84c111ffbfc3663222a6938e7c5da4843aca182,0.0,,0,0,0.76356596,50.0,,23.643404,36.821702
046bc2ae014a439f89ca3574623f18fb867dba57d83b988a02d7e5e8f4711360,0.0,,0,0,0.5207173,50.0,,47.92827,48.964135
047cc099f2d8b3f965a4d15aced78d56141d8d8525291de9ef3e1564ad84f31b,0.0,,0,0,0.565806,50.0,,43.419399999999996,46.7097
04a894551b11ff4f690d97f355ab3185ff5a61f5cf72b48b9c84c9e5b79df132,0.0,,0,0,0.61806864,50.0,,38.193136,44.096568000000005
04ad0ce2d6ed2bbcd4bc7b126a2d0d466a0d1c0b75aa752eea164c39db4f551f,0.0,,0,0,0.5366517,50.0,,46.334830000000004,48.167415000000005
04db6c50b6302546390ad0d185a93ff32d2b564f633ebbb32998650f44aecdd7,0.0,,0,0,0.94927955,50.0,,5.072045000000003,27.5360225
04fda0c982d918e8266f4bb65b06e18fcbfde5df489bf4ab0021500f4603969b,0.0,,0,0,0.67107373,50.0,,32.892627,41.4463135
052d2018ba5b5d5f406f51a9cb65693f74a6d2efb6a03cb6b7f394d8ac96db09,0.0,,0,0,0.9587191,50.0,,4.128089999999995,27.064044999999997
053f1c61f73de7ea3c6414c50357c8b8d8e73e94471533aab28fef0ee3ef1849,0.0,,0,0,0.7583056,50.0,,24.169439999999998,37.08472
055fb8b9e577e19536e5416c584223dfeba49776db5dc31e798aa40c45d91498,0.0,,0,0,0.9164886,50.0,,8.351140000000001,29.17557
056027e8e28c1ebd006f8c0060d278b7033877c64b2a676909e7079d0857db06,0.0,,0,0,0.025397435,50.0,,97.4602565,73.73012825
057d730ed0a3375de69e7a52622a5cda123cfa526e12fd4122c504fbf81f2c8a,0.0,,0,0,0.02082841,50.0,,97.917159,73.9585795
058beff6e509fad2da479b49ffd12fd5b1a00604f699062b73e5d1195713b9bb,0.0,,0,0,0.5727454,50.0,,42.725460000000005,46.36273
058c5e203951d955270d261ccbbe162804991db7eb362a1be2d5ca6ed011fa3d,0.0,,0,0,0.21551673,50.0,,78.44832699999999,64.2241635
059272999b55cc82dd2e03212868ca5d01e2933508c923f3c7c9047d1d79271f,0.0,,0,0,0.29852897,50.0,,70.147103,60.0735515
05db6e3a245ca12e90278adb1986f6da79d5056b7c6b7f8f095eecd04e570ec8,0.0,,0,0,0.67194945,50.0,,32.805055,41.402527500000005
06189cdf1b182d68072edd40530ad42c1c9a3aa22110dcb2e9a8939a61d878b9,0.0,,0,0,0.71932644,50.0,,28.067356,39.033678
061c0d25ea52653a9cf8a18f9d78f608fd70246bc96075ce05fb652984f693ef,0.0,,0,0,0.87803,50.0,,12.197000000000003,31.0985
0642bc14063e09ae72651525307e3eef11543979140f421e872eaed2fac2ae20,0.0,,0,0,0.9156275,50.0,,8.437249999999995,29.218624999999996
06cf1bb567462fc2cd8c11546d6daf71fbd5f670ee06e6353c509d63a10b2425,0.0,,0,0,0.5858497,50.0,,41.415029999999994,45.707515
06fedfa8ac58a5eaf2436a175a5abead5d5e4c147c30e082c14cb60a6f79021a,0.0,,0,0,0.58327675,50.0,,41.672325,45.8361625
07011b764bf7a937946bfef5270d5d023c00414a92b2e1abcb47ad7ae0d46f07,0.0,,0,0,0.78467035,50.0,,21.532965000000004,35.7664825
0718960412f55f88ab20f5ef65abc72e7d59a38ae89e8be8ebdf6a99c34ad2b2,0.0,,0,0,0.605959,50.0,,39.4041,44.70205
072368d2f5e6867fcc4627b23bed6082e37f640c05bdf037d73a17afd63d8c60,0.0,,0,0,0.7091292,50.0,,29.08708,39.54354
076d77f04269938df65a7bff427555e03258652100679f5448fb4bc59f573890,0.0,,0,0,0.5712112,50.0,,42.878879999999995,46.43944
0779a0d47f0cb126959317a3592c3022c77a02a0c1c34f7b29f8baffc037e1ec,0.0,,0,0,0.83227295,50.0,,16.772705,33.3863525
07a7aa17f32b4714ecf40acaf98306918db66e1f7d3bd9a4b25ed1ef8faa8c55,0.0,,0,0,0.4899316,50.0,,51.00684,50.50342
07b3dac3fe2a29afc29d2e500dd71ea78c1fd9cff9dd6b52d03bd6da14536bc5,0.0,,0,0,0.5359069,50.0,,46.409310000000005,48.204655
07b5fd8da81c0861188fc13bc86adfba3071ad5e4503a5d683b143ddec9b326e,0.0,,0,0,0.9386444,50.0,,6.1355599999999955,28.06778
07bbb7397f290ca90f0a2adbb3ad7b05fb03aab53c289495aa552606bbaf3519,0.0,,0,0,0.8221458,50.0,,17.785419999999995,33.892709999999994
07d651cb9dd81ef481de0cd8bc90cd26f8e704cb1d023dc4b56050a70d8d2fc0,0.0,,0,0,0.9423505,50.0,,5.7649500000000025,27.882475
07d85ee9a5bd81f39e9454aedfa9fe42e6527712fdb0b913865fbba04d9e7589,0.0,,0,0,0.80498296,50.0,,19.501703999999997,34.750851999999995
07d922c68b57003f2f83b1fff4dc45c68a9d5369dad54e4523cb15d0e7119200,0.0,,0,0,0.49946877,50.0,,50.053123,50.0265615
07e83c6ca5db1e1c28a490cb1ed31fbd95a20eb27c9a85cd1b45b79d37b2f885,0.0,,0,0,0.74184275,50.0,,25.815725,37.9078625
07fdcb2f930959a44ab671ef82818966cae93f10050553824690c6e164502bea,0.0,,0,0,0.2199657,50.0,,78.00343000000001,64.001715
0819899d1b1de59c80527e2a85fcf612e4113a44bf426550424b51360b4723b3,0.0,,0,0,0.5813316,50.0,,41.86684,45.93342
0826555cdd2f92c3b0d1e953ddfdc97d7b74a4cc63dab699867486ce02c34a97,0.0,,0,0,0.8503529,50.0,,14.964710000000004,32.482355
082aec23424e4291467c0dff18e0ec41460252058900934070e2f8c62e9ebed1,0.0,,0,0,0.8536844,50.0,,14.631559999999999,32.31578
082d5e2365f117b703a417749ade69046fac9cb245e5a7e5bf1bd1e87995e5c5,0.0,,0,0,0.9104987,50.0,,8.950130000000001,29.475065
0836814202c54bb2934aa1163a090a05d7c36c6066cfd0ac64aa25ac7755ce70,0.0,,0,0,0.86805964,50.0,,13.194035999999997,31.597018
08396d2e66b7a6ab52ca5e99e83aa065d79fcf5e2e71d7b6bc5f932d6fe013d4,0.0,,0,0,0.5796015,50.0,,42.03985,46.019925
0841c5533c618bd6361b49a4d434380e54a7fc5fcf8abc7375bd5b4b8d67a67b,0.0,,0,0,0.39412385,50.0,,60.58761500000001,55.2938075
08f305ceaead529cc1ec1427a24120c0db37b0130a2cb8052a58d506d4ae7f42,0.0,,0,0,0.7758588,50.0,,22.414120000000004,36.20706
0920f4db393ca8f7e4df8aa2f1b7aa193b1f060ac7c01845a40243400069939f,0.0,,0,0,0.68888736,50.0,,31.111264000000006,40.555632
092a77e2603f48b6e0dc04adc7a9f7895fe63dc9f0c296d9440d8fe9d405fd3b,0.0,,0,0,0.8404811,50.0,,15.951890000000002,32.975945
0934041730d55532147f805a3317d95d97e9202e2325f6598377ff3ad72eb8af,0.0,,0,0,0.7266561,50.0,,27.33439,38.667195
0942c2139599c25fecdd0e35a97bf208eef98df71f6475874179219e11e0f30c,0.0,,0,0,0.13065328,50.0,,86.934672,68.467336
096a9f7a0c5cf71b57729f2de20cf0080b608dffe8e9c77bf9fa4a3055568590,0.0,,0,0,0.014634808,50.0,,98.5365192,74.2682596
09c1c9d357170de1db17149f921ab3d0430e51f1780c572d5540f3a2fa03ada7,0.0,,0,0,0.64718056,50.0,,35.281943999999996,42.640972
09dbfadaa18483c45800d2573eff677ae43eba6aa2c178412fd2f52929bed94b,0.0,,0,0,0.4899316,50.0,,51.00684,50.50342
0a02926a5ea87889f7e7e8306d6f0dc2f273f0e93f1d6958cb2d535b852db65f,0.0,,0,0,0.91715044,50.0,,8.284956,29.142478
0a0ef31fa8d77e38185d3aba6d1bda1f34f62a0badb8b9cc434e338573534943,0.0,,0,0,0.6932221,50.0,,30.677790000000005,40.338895
0a299b2d813b99f45018a6af6c423279b5a0cba30d8c7f3a3f0a69fdfae3c865,0.0,,0,0,0.47880828,50.0,,52.119172000000006,51.059586
0a313297ecc985864a391d26c95c0e4d1cb91c5195db8acb8767f0b62b91030c,0.0,,0,0,0.7401554,50.0,,25.98446,37.99223
0a39e053002f03778d807079f38fe5d6919c06125b489c44b2bdd858f7e2da1a,0.0,,0,0,0.39809728,50.0,,60.190272,55.095136
0ac70bd30bb89b13ac6c964c01434d170fae302cfbd09f1b6f7400401e5265ea,0.0,,0,0,0.061695416,50.0,,93.8304584,71.9152292
0b0160d65e117e3d73a6a4b6e8d99102fddfa76df2290d4db0eafac23003d8c2,0.0,,0,0,0.62219983,50.0,,37.780017,43.8900085
0b021075b26ac8908d11f8cc0fad3afd94a9fcb9ca28e716fc655ef1766ae0ee,0.0,,0,0,0.7586069,50.0,,24.139310000000002,37.069655
0b27fbd0f3d23ea7d1489103f3c0edfd4edf48f5c4a964484f72bfedf8a1088a,0.0,,0,0,0.346048,50.0,,65.3952,57.6976
0b2a45c8a30520edc4aa493435d966536caabb26c31a5f3962b24730b4b93403,0.0,,0,0,0.8604347,50.0,,13.95653,31.978265
0b3153f5ce6551e60a56ac80f74390593f83922d940f5eda626da1790c5b87a4,0.0,,0,0,0.7895382,50.0,,21.046180000000003,35.52309
0b37295af380fbcea602b8d222c40c8ec7c999015269e1734f07b14a822c1f43,0.0,,0,0,0.7757793,50.0,,22.422070000000005,36.211035
0b56e5f9f248b1ba05f0f1ce0c21d38a5423c8713940c464df484c8ca542bfa5,0.0,,0,0,0.0073218215,50.0,,99.26781785,74.633908925
0b59ac9878d540534db4972414b0244ea56d0f8cf25484017b405a988361e1fe,0.0,,0,0,0.7554835,50.0,,24.45165,37.225825
0b5fd6204af7c52628a559147ac7fc08b4b4db49d12af218c47690f8e813a371,0.0,,0,0,0.74399024,50.0,,25.600975999999996,37.800488
0b6168cbaf96aa5a0ae6b46d19d83ec9cad0d9508d43d7ab6fc29796adb7cd50,0.0,,0,0,0.25227195,50.0,,74.77280499999999,62.386402499999996
0b7fb86f42901c2d86d9ca8bda393602f8fd954b1028fb65d3230312c5c2ea34,0.0,,0,0,0.68143547,50.0,,31.856452999999995,40.928226499999994
0b8ecff5942c2cb265f30e293185a9281e6a68f2cd518afc5ddb2f549d94d49d,0.0,,0,0,0.96079004,50.0,,3.920995999999999,26.960498
0babf942e96870c81e4e68981c0be460959912a9832439fb1b1085678ac97fd0,0.0,,0,0,0.41893563,50.0,,58.106437,54.0532185
0be65b353201b1ffda989e589f341da7361b3331630b974563479d94cf6e956c,0.0,,0,0,0.94451064,50.0,,5.548936000000005,27.774468000000002
0bf24b66598e833eed3cac221e00b58d9dfd7450e7652814262a9f74e876c603,0.0,,0,0,0.81241727,50.0,,18.758273000000003,34.3791365
0c1b4b418a8ea8b875f51b8e8c9d246a981cce89abda960666e1a1c6dc6d144a,0.0,,0,0,0.058252215,50.0,,94.1747785,72.08738925
0c4fe454b8626c231d2f74fb033cf63d5e997f216d0e439a5709842819216b3b,0.0,,0,0,0.30783346,50.0,,69.216654,59.608327
0c62cae0e51ea4d4e03fe0f9be67b1fbe4391c286b9ed3f0b1f7626ad0058286,0.0,,0,0,0.54946285,50.0,,45.053715000000004,47.526857500000006
0c8ab039d438e4aac736812dfd086f057ff83e00b3ab4e7b2d71dfc176a201f6,0.0,,0,0,0.2238314,50.0,,77.61686,63.80843
0cb3ba7175cf16f61b5f93ae9533aeaa384c2d7ef2afb7cd879d2086d5ddc3fd,0.0,,0,0,0.5717199,50.0,,42.828010000000006,46.414005
0cc528c0160b3b4efd60db437e3c5dfbf8b03212ddc0f368632e75e8c0ebafe3,0.0,,0,0,0.82113445,50.0,,17.886555000000005,33.9432775
0cc9964371d9f1e152cbc1732c60e43d64e777868522805f60aa150053c461ba,0.0,,0,0,0.6463976,50.0,,35.36024,42.68012
0ce312fd5daa06b3795730638685d9c1f12a5465c166d88b0b2e11d93f27a8f1,0.0,,0,0,0.8414689,50.0,,15.853110000000004,32.926555
0cf53eabcb8781c12b1ef6004325fcbcb188a6532c276ea645b3ccf07df06157,0.0,,0,0,0.8353186,50.0,,16.46814,33.23407
0cf9a29caadb91b0ff78720041df04990d419ea5292b3ef0db4f2c122a434837,0.0,,0,0,0.23727213,50.0,,76.272787,63.1363935
0d1472ec2932c4379e98ed31a9c6b540672c183cd68d5cb3f97b77573dd515ad,0.0,,0,0,0.7757892,50.0,,22.421080000000003,36.21054
0d33888c159311c60f9a96915b720be375c35444292977b1ae3d29a40df76dd3,0.0,,0,0,0.97094685,50.0,,2.905314999999997,26.452657499999997
0d372c57645c12ce7c1b3bed9c2821080fb635e7c20059ecec883ed8bcbd421e,0.0,,0,0,0.81675565,50.0,,18.324434999999994,34.1622175
0d3e7d0fa5c4cde97e568d9f52fb63515af06f8ff8207b79800c5413bcaa90a0,0.0,,0,0,0.5464456,50.0,,45.35544,47.67772
0d4e1a6f5d55e42839d75c0e638e37803e012033503d0fa9cc727ec09b7b53dd,0.0,,0,0,0.6111563,50.0,,38.884370000000004,44.442185
0d4e5f880a0a323b22774af74c9927a39426851b5db567dfcbe5b8c398371d1b,0.0,,0,0,0.32044145,50.0,,67.955855,58.9779275
0d744d4e7f94bd43580b641998dca7ae013aee447c0102f93bc76bd791641bb5,0.0,,0,0,0.7094027,50.0,,29.059729999999995,39.529865
0d91c9fe5ac5cc603173b6256248651379d35916b7ff91ea48e97998b25345ae,0.0,,0,0,0.80017835,50.0,,19.982164999999995,34.9910825
0dd868644e291908d75cef58588075ffcce6187017d50b146a201eac26659e25,0.0,,0,0,0.7780176,50.0,,22.198240000000002,36.09912
0de61ef7d3360f8ee8cca05fabf829634e9499c32bf5de0a8504fa9fe337558a,0.0,,0,0,0.6055928,50.0,,39.44072,44.72036
0e047cd844ca08651c2eea1f5c45a4a727a6069799c39292c6ad4592b17cabc3,0.0,,0,0,0.6794308,50.0,,32.05692,41.028459999999995
0e2aecca2e30b6f0a5737179e6389c1bde885a8f5c396f9e6e89f322c3dff5a6,0.0,,0,0,0.73300236,50.0,,26.699764000000002,38.349882
0e2f3f519226875b1bbc7b162eef5759616579122d668e9d4ef7af555ebc2fcf,0.0,,0,0,0.66492337,50.0,,33.507663,41.753831500000004
0e343a55cb4a543064825b078d6b1bf54810536cc574aed0f0e6f40ff9436d65,0.0,,0,0,0.7760445,50.0,,22.395549999999997,36.197775
0e3ee4c64be472273185c08e13bec1a265a45aeb97fa114349414bd4878d0366,0.0,,0,0,0.73817533,50.0,,26.182467,38.0912335
0e47db44804aa9ad4b33aa39bc31f8a1d25817c96e8c1511b6f3a0ab7510a28e,0.0,,0,0,0.87124884,50.0,,12.875115999999998,31.437558
0e4ef30f67584f500f01b34e37c208db975970185cfcc18e64fefc104e153a36,0.0,,0,0,0.6962912,50.0,,30.37088,40.18544
0e4f03dc0f93d9b9f6e0f3e40325e0ddbddd7308a81762d9f944c046660960cc,0.0,,0,0,0.65645903,50.0,,34.354096999999996,42.1770485
0e82079de8cba7dc6ad1e3e4f6f9e461fdc2396df308f7fb46deb94fd39f0deb,0.0,,0,0,0.42537278,50.0,,57.462722,53.731361
0e958b7b953dfd996de4e73d14aa638c5a49eadbb89c9c492c8a00f7b3413fe5,0.0,,0,0,0.68645895,50.0,,31.354104999999997,40.6770525
0eb263c3300bd21008a9dc15f0b90a6033a0670799a9d7231b1dc447ba376118,0.0,,0,0,0.49055287,50.0,,50.94471300000001,50.472356500000004
0ed3d424acf806fd8354f4c9e8c0c5afb70ff401aee166d9e0811e5862330470,0.0,,0,0,0.42448997,50.0,,57.551003,53.775501500000004
0ee004395c4a6d692171608ac44e0a6a28af02f9778b2906855e4c5152aeb8c8,0.0,,0,0,0.9647992,50.0,,3.520080000000003,26.76004
0ee828d5f1112745ae7c86c64e56329ddc6fb268df22ad8a30c1a41f9406acee,0.0,,0,0,0.6264153,50.0,,37.35847,43.679235
0f024b59473cd1253ef3b477f39bd360dd31ea904582210d1648ee5e41658556,0.0,,0,0,0.5359069,50.0,,46.409310000000005,48.204655
0f07b91418c1f7735c04c8a15046c1a579e51187c8cf4b5943697f4545d507d3,0.0,,0,0,0.79357535,50.0,,20.642464999999998,35.3212325
0f0a6b9e13bbf8a2c4ae062549e503a3b3f6e7652c005e6b0a6abf089ddb0c6a,0.0,,0,0,0.73300236,50.0,,26.699764000000002,38.349882
0f6efbb0f7d3779a50be863137d7438d31db3164e1679fca2b5eb339c333b573,0.0,,0,0,0.8116473,50.0,,18.835270000000005,34.417635000000004
0f6fc7bbba1bf828d9db76d6013e1b64e972d1dc1e1534b982064375500d4da2,0.0,,0,0,0.5152892,50.0,,48.47108,49.23554
0f74c4331e3153333bc49c0d8bc353b4144198bd675ed9225980adc0ebd1bcd8,0.0,,0,0,0.21721314,50.0,,78.278686,64.139343
0f8282d9206412fe794467e79836c268d525a6e1b480c192d5a50522c05e330c,0.0,,0,0,0.59122527,50.0,,40.877472999999995,45.4387365
0f9c8d38545901c76b439c4a16a6505838ec12b7e984b28d8265ac8e3f35245e,0.0,,0,0,0.55547297,50.0,,44.45270300000001,47.22635150000001
0fa632ca5f64f9e62c6ecf3d2deeeaa2854150042bfee9f938fa024cbb5638ed,0.0,,0,0,0.57802534,50.0,,42.19746599999999,46.098732999999996
0fbe931f037e4a75c1b7d54d58b2b14b9c355c020c011b2c774443cd27821971,0.0,,0,0,0.11812659,50.0,,88.187341,69.0936705
0ffabf1fc7d205f8a5ca34673b5952d76cbe75dace856ae2c436ec54990375a1,0.0,,0,0,0.19207305,50.0,,80.79269500000001,65.3963475
10003bf0f353c74c9ec3e4dd4969c47fb13519e6e15fac6aceb514b31e520f21,0.0,,0,0,0.19143733,50.0,,80.856267,65.4281335
100818fca9b433deefa36d429b97a5546f5d59ed3440748b93e478cabe67e29d,0.0,,0,0,0.5359069,50.0,,46.409310000000005,48.204655
100e404093d60053983ba1f557c2475ce1d3fdf49dab65cf089f4e183c2cd457,0.0,,0,0,0.9046266,50.0,,9.537340000000006,29.768670000000004
10534af87c61fd9a6cde11662b6b3cf031545a93ff2bbb57da101a2c7931b41c,0.0,,0,0,0.3659575,50.0,,63.404250000000005,56.702125
107e17ea4c306998ab3c0a6a3e24fe17e65944990c45c8d84ef314824a7593a9,0.0,,0,0,0.5668234,50.0,,43.317660000000004,46.65883
10802b9c30b30a6d431ddffee599cd916d5786bde16817f21d8c5900da31d4cc,0.0,,0,0,0.6709212,50.0,,32.90788,41.45394
1099a7e56e2f04e488107f5c2af6297448439c269973c8d5920b8d0692d4d9a2,0.0,,0,0,0.67379194,50.0,,32.620806,41.310403
10a52adf38a1d7d852644dcc68314d2569d360fb02dafef6a8071ae8bf0acf0a,0.0,,0,0,0.49644196,50.0,,50.35580399999999,50.177901999999996
10b48de13beeb61de85716dd7e6a19b4b28e72528ec14a6db41ac17b48405a61,0.0,,0,0,0.16899376,50.0,,83.100624,66.55031199999999
10e6bf3cae202dedaea59df4ec1f4caaf6e3ec9872be59cfd5e48f109f83380e,0.0,,0,0,0.4908392,50.0,,50.91608000000001,50.458040000000004
10f3615f9751e530b4702559f84c8cbf289de17968c8ef594c5b92fe633454c8,0.0,,0,0,0.7270934,50.0,,27.29066,38.64533
10fb4465e39fa8a8332be5f04e577048fba26e3013a333299b6d4a9bb3e2d8cf,0.0,,0,0,0.4928633,50.0,,50.71367,50.356835000000004
113ef3b9cc5e4f3ef6e862666f7eefefc7e588a1b06a646d8b05cdaf80c8694b,0.0,,0,0,0.66749483,50.0,,33.250517,41.6252585
1158ef0f2f0ebf418101955677d3f5d07bbb3c4306d68e8f6edb0a0ef72e0ab2,0.0,,0,0,0.8987062,50.0,,10.12938,30.06469
116e22d0eeddd478c85a56f08c487dda4b1630b0d676bdff345e6e6b7ca00d56,0.0,,0,0,0.4347293,50.0,,56.52707,53.263535000000005
11ec856e3b7663502362f89800a86c50dadcef619c4546274200f5f48f80cead,0.0,,0,0,0.6463478,50.0,,35.365219999999994,42.68261
12179e2c2a30cb0a320d2585f9f8591f0001996456c4e6624d8affafee22021d,0.0,,0,0,0.71274716,50.0,,28.725283999999995,39.362641999999994
121d962ada50590d865ed1a0981b00b1bd3b85eb2c669fa3cda5672496626354,0.0,,0,0,0.52587277,50.0,,47.412723,48.7063615
122240a89b635857652847852a6deba86dad4aa3fd119262b40f37c90ff89ba4,0.0,,0,0,0.9243314,50.0,,7.5668599999999975,28.78343
1238f060a2ee819aab06e15f15b64b8bbbf17cc56dd5fb8ce02252ce492a1d10,0.0,,0,0,0.54946285,50.0,,45.053715000000004,47.526857500000006
12485071ed086ccb9b96280ba21deca07d04ed3f056cde02ea768e26f38da572,0.0,,0,0,0.8296797,50.0,,17.03203,33.516014999999996
126e95e0cfa5aa856bb8d80ff404d84c89ec5c155be95a005e1e54a4247b7c84,0.0,,0,0,0.6322176,50.0,,36.77824,43.38912
127b3de97e8fb68b502bc346fe0fa5be45987acbb9cef3a01a44f0af56654e1a,0.0,,0,0,0.6234321,50.0,,37.656789999999994,43.828395
12b07b9c3370baa5dd15fbfbc43c3dbc379fe66f73dbda9526c651d3fe501507,0.0,,0,0,0.06620956,50.0,,93.379044,71.689522
130e0453111093fc8d9874d02699f83757be9b272f1c8949fa51f9c853fe714d,0.0,,0,0,0.3954348,50.0,,60.456520000000005,55.228260000000006
130ecebadafebc94d43ce5bc5d20822988d2479f852be9bb653c28984294f24a,0.0,,0,0,0.4158141,50.0,,58.41859,54.209295
131cf38f4f017cd42d4bfe7acd7fde5d7b1e45e125ea7bfc282dbd2f9dc06f8f,0.0,,0,0,0.6098535,50.0,,39.014649999999996,44.507324999999994
1362228729dbc5fb0457d8fb843dbcf460b57df0e27b452f86a55e4f66e127a0,0.0,,0,0,0.7641207,50.0,,23.58793,36.793965
137cb79a898566a6d8c867f8d06c0af66ff7654b8241da63a880282d2a544d29,0.0,,0,0,0.81340325,50.0,,18.659674999999996,34.3298375
1383b3f90bf1fd9be331f38e7727dd54f588ec667bf2efdd9c36a7c0e7a526a3,0.0,,0,0,0.78337985,50.0,,21.662015,35.8310075
13c96b2b03a9e4905d3aec0643851f984d775e8c82133492e680a758a6ce42f3,0.0,,0,0,0.7469466,50.0,,25.305339999999998,37.65267
13cd1ebf29a1cd481e0b88c7340edc087fe6d88cc1053c6d0174afc6bdb1a840,0.0,,0,0,0.6787258,50.0,,32.127419999999994,41.06371
13e5538ea37a41f686bb35c945b7c1a9ea41dfab74bff73bc2eef85ba6154abc,0.0,,0,0,0.5121842,50.0,,48.781580000000005,49.39079
13ff405453e5a15f08faf958cd07f1076b4fd08562dec90ec10d524e8d7f467c,0.0,,0,0,0.61761016,50.0,,38.238983999999995,44.119491999999994
14229483bd2be41f003721b1838fd59994379c7faf69d0e089282230c2eb9cce,0.0,,0,0,0.8342701,50.0,,16.572989999999997,33.286495
1441f74854a43fa981f547e1e317051332d49fb207b7004f49e95c63c2493171,0.0,,0,0,0.1681135,50.0,,83.18865,66.594325
146933f25fb3b0d3a06142249f775590a646173c68dcfd7e35fe72f5f2648a12,0.0,,0,0,0.7272979,50.0,,27.270209999999995,38.635104999999996
147effbde57e5c0a9fddec079091f011e05d7e1e84ba0ebebc20a315170c9d11,0.0,,0,0,0.2758283,50.0,,72.41717,61.208585
149d444ccc4e61242d0baa81f8d9e5530cd8ce3ed0f33fbc9dc1a406066361fa,0.0,,0,0,0.84985334,50.0,,15.014665999999998,32.507333
149e9272cd08ebfed979172bc308e5e5ce94ef308ee1b11884a0d6e69c870388,0.0,,0,0,0.11102242,50.0,,88.89775800000001,69.448879
14a2390ff613aa167aea4868c397d22fd04a38fa6bd14df1514a4890d2e6ede0,0.0,,0,0,0.68811876,50.0,,31.188123999999995,40.594061999999994
